A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Class
-1.449964,-0.603798,-0.480783,-1.816067,0.183551,-0.358527,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.373441,-0.198177,1
0.687804,0.585311,-0.831567,0.552716,0.183551,-0.358527,-0.583029,-1.508248,1.300011,-0.089946,-0.918321,0.239085,0.239097,-0.100782,1
-1.449964,-0.29029,-0.856183,0.552716,-0.401439,-0.358527,-0.688695,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.443276,-0.002607,1
-1.449964,-1.323072,-0.907467,0.552716,-1.863913,-1.911143,-0.701312,-1.508248,1.300011,-0.314812,-0.918321,0.239085,-0.140093,-0.173633,1
0.687804,0.414462,-0.822335,-1.816067,-1.571418,-0.358527,-0.51679,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.326602,-0.197592,1
0.687804,-1.109511,0.195141,0.552716,-1.571418,-0.358527,-0.530984,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.373441,-0.198177,1
-1.449964,-0.760124,-0.822335,0.552716,0.183551,-0.358527,-0.070467,-1.508248,1.300011,-0.089946,1.086873,0.239085,0.093254,-0.121429,1
-1.449964,-0.682388,-0.805924,0.552716,1.061036,-0.358527,-0.570412,-1.508248,1.300011,-0.314812,1.086873,0.239085,0.093254,-0.196034,1
0.687804,0.222257,0.904913,0.552716,0.183551,-0.358527,0.718089,1.374553,1.300011,2.158707,1.086873,0.239085,-1.073483,-0.155128,2
0.687804,1.688141,1.075176,0.552716,-1.278923,0.159012,-0.701312,1.374553,1.300011,1.933842,-0.918321,0.239085,-1.073483,0.045116,2
-1.449964,2.478318,2.408563,0.552716,1.061036,-0.358527,2.768334,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.950976,1.859003,2
-1.449964,2.507362,0.049494,0.552716,-0.401439,-0.358527,0.560378,1.374553,1.300011,0.359785,-0.918321,0.239085,-1.073483,-0.178893,2
0.687804,-1.037754,0.357199,0.552716,0.476046,1.711628,-0.240795,1.374553,1.300011,1.034381,-0.918321,0.239085,-0.606788,0.377234,2
0.687804,1.425034,4.169659,0.552716,0.476046,-0.358527,-0.149323,1.374553,1.300011,0.134919,-0.918321,0.239085,-0.373441,-0.19545,2
-1.449964,-0.027182,-0.206926,0.552716,1.646025,1.711628,-0.504173,1.374553,1.300011,1.484111,1.086873,0.239085,-0.017586,-0.198177,2
0.687804,0.008696,-0.805924,0.552716,1.93852,-0.358527,-0.280223,1.374553,1.300011,1.259246,1.086873,0.239085,0.694125,0.442683,2
0.687804,0.820229,-0.147437,0.552716,1.646025,1.711628,1.506645,1.374553,1.300011,1.259246,-0.918321,0.239085,0.793297,-0.198177,2
-1.449964,-0.582441,-0.360778,0.552716,1.061036,1.711628,-0.122512,1.374553,1.300011,3.732765,-0.918321,0.239085,-1.073483,-0.100782,2
0.687804,-0.631988,-0.796693,0.552716,1.061036,-0.358527,0.757517,1.374553,1.300011,-0.089946,1.086873,0.239085,1.960035,0.191404,2
-1.449964,-1.05911,0.784908,0.552716,1.646025,1.711628,-0.464745,1.374553,1.300011,1.034381,-0.918321,0.239085,-0.513449,-0.198177,2
0.687804,0.983389,-0.899262,-1.816067,0.183551,-0.358527,-0.583029,1.374553,1.300011,1.259246,1.086873,0.239085,0.676623,-0.166621,2
-1.449964,-1.152223,-0.899262,2.9215,1.646025,-1.911143,2.452912,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,0.676623,-0.198177,2
0.687804,-0.810525,-0.805924,0.552716,0.183551,1.711628,-0.018422,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.326771,-0.198177,2
0.687804,-0.746456,-0.360778,0.552716,-0.108944,-0.358527,-0.294417,1.374553,1.300011,-0.314812,-0.918321,0.239085,0.443276,-0.042345,2
-1.449964,-0.952329,-0.804899,0.552716,1.061036,-0.358527,-0.201367,1.374553,1.300011,-0.314812,-0.918321,0.239085,-1.073483,-0.198177,2
0.687804,1.467746,0.767472,0.552716,0.183551,1.711628,3.241468,1.374553,1.300011,1.484111,-0.918321,0.239085,-0.017586,0.124201,2
0.687804,-0.411593,-0.745409,0.552716,1.93852,1.711628,-0.307034,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,0.833822,2
0.687804,-0.7251,1.382881,0.552716,0.476046,1.711628,-0.031039,1.374553,1.300011,1.933842,1.086873,0.239085,0.618287,-0.142856,2
0.687804,-0.226221,2.100859,0.552716,0.183551,1.711628,0.981466,1.374553,1.300011,1.933842,-0.918321,0.239085,-1.073483,0.246529,2
0.687804,1.69583,-0.967982,0.552716,1.93852,1.711628,-0.688695,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,0.386194,2
0.687804,0.435818,-0.07051,-1.816067,-0.986428,-0.358527,-0.622456,1.374553,1.300011,1.708977,1.086873,0.239085,0.793297,-0.198177,2
0.687804,0.976555,-0.916698,-1.816067,1.646025,1.711628,-0.149323,1.374553,1.300011,1.259246,-0.918321,0.239085,-0.490114,-0.12513,2
0.687804,-0.503851,1.588017,0.552716,1.646025,-0.358527,-0.319651,1.374553,1.300011,14.526302,1.086873,0.239085,-0.256767,-0.147921,2
0.687804,-0.561085,1.588017,0.552716,-0.401439,-0.358527,0.244955,1.374553,-0.970894,-0.539677,1.086873,-3.127628,-0.95681,-0.198177,2
-1.449964,0.329038,1.485449,0.552716,1.061036,1.711628,3.714601,1.374553,1.300011,1.259246,-0.918321,0.239085,-1.073483,1.085491,2
0.687804,0.641691,0.254631,0.552716,-0.108944,-0.358527,-0.294417,1.374553,1.300011,0.58465,1.086873,0.239085,-0.443445,0.015508,2
-1.449964,-0.176675,-0.881825,0.552716,-0.986428,-0.358527,-0.530984,1.374553,1.300011,0.359785,-0.918321,0.239085,1.143319,-0.100782,2
0.687804,1.44639,-0.104358,0.552716,-0.108944,-0.358527,-0.661884,1.374553,-0.970894,-0.539677,1.086873,0.239085,0.239097,-0.198177,2
-1.449964,-0.696056,-0.81413,-1.816067,1.061036,-0.358527,-0.228178,1.374553,1.300011,-0.089946,1.086873,0.239085,-0.606788,-0.120261,2
-1.449964,3.169402,2.100859,0.552716,0.768541,2.229167,-0.701312,1.374553,1.300011,2.608438,-0.918321,0.239085,-1.073483,0.459435,2
0.687804,-0.760124,-0.94234,0.552716,0.183551,-0.876066,0.008388,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,-1.073483,-0.198177,2
0.687804,0.435818,-0.309494,0.552716,1.061036,1.711628,2.13749,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.478447,-0.073706,2
0.687804,0.09412,0.152063,0.552716,1.061036,1.711628,1.033511,1.374553,1.300011,2.158707,1.086873,0.239085,1.306662,-0.003387,2
0.687804,-0.554251,-0.625404,0.552716,1.93852,-0.358527,-0.176134,1.374553,1.300011,-0.314812,1.086873,0.239085,1.230824,-0.194281,2
0.687804,0.563955,1.100818,0.552716,1.93852,-0.358527,0.087244,1.374553,1.300011,0.809515,-0.918321,0.239085,1.960035,-0.159998,2
-1.449964,-0.689222,0.87004,0.552716,1.061036,-0.358527,1.979778,1.374553,1.300011,0.58465,1.086873,0.239085,-0.373441,-0.198177,2
0.687804,-0.61832,0.382841,-1.816067,-1.571418,-0.358527,1.033511,1.374553,-0.970894,-0.539677,1.086873,-3.127628,-0.490114,-0.198177,2
0.687804,-0.902783,-0.360778,-1.816067,-1.571418,-0.358527,-0.359079,1.374553,1.300011,1.259246,1.086873,0.239085,-0.140093,-0.197982,2
0.687804,-0.7251,-0.463347,0.552716,0.183551,-0.358527,-0.359079,1.374553,1.300011,1.933842,1.086873,0.239085,-0.723462,0.227245,2
0.687804,0.171857,-0.412063,0.552716,-0.108944,-0.358527,0.639233,1.374553,1.300011,0.809515,-0.918321,0.239085,0.116589,-0.198177,2
0.687804,0.286326,0.049494,0.552716,1.93852,1.711628,1.664356,1.374553,1.300011,0.809515,1.086873,0.239085,-1.073483,-0.003387,2
0.687804,-0.119441,-0.87362,0.552716,0.183551,-0.358527,-0.149323,1.374553,1.300011,1.933842,-0.918321,0.239085,-0.886805,-0.09299,2
-1.449964,-0.240744,-0.206926,0.552716,0.183551,-0.358527,-0.359079,1.374553,1.300011,-0.314812,1.086873,0.239085,1.090815,-0.198177,2
0.687804,-0.36888,-0.651046,0.552716,1.646025,1.711628,-0.122512,1.374553,1.300011,2.158707,1.086873,0.239085,2.327558,-0.059291,2
-1.449964,-0.582441,1.588017,0.552716,-0.401439,-0.358527,-0.228178,1.374553,1.300011,2.158707,1.086873,0.239085,-0.373441,-0.087731,2
-1.449964,-0.468827,0.801319,0.552716,-0.401439,-0.358527,-0.254989,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.140093,-0.168958,2
0.687804,0.136833,-0.352573,-1.816067,0.183551,1.711628,-0.05785,1.374553,1.300011,-0.314812,1.086873,0.239085,-0.023419,3.313307,2
0.687804,-0.020348,3.023972,0.552716,0.183551,-0.358527,1.506645,1.374553,1.300011,3.058169,-0.918321,0.239085,-1.073483,0.775775,2
0.687804,-1.05911,-0.976188,-1.816067,-0.108944,0.159012,-0.701312,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,1.843361,-0.197982,2
-1.449964,1.09017,-0.976188,0.552716,0.183551,-0.358527,0.087244,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.198177,2
0.687804,0.606667,-0.933109,0.552716,-0.986428,-0.358527,-0.674501,1.374553,-0.970894,-0.539677,1.086873,0.239085,0.55995,-0.198177,2
0.687804,-1.05911,0.972608,0.552716,0.476046,-0.358527,-0.228178,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.373441,0.231531,2
0.687804,0.307682,-0.463347,0.552716,-0.986428,-0.358527,0.718089,1.374553,1.300011,1.034381,-0.918321,0.239085,-0.19843,0.049207,2
0.687804,-0.063061,-0.976188,0.552716,0.476046,-0.358527,-0.307034,1.374553,1.300011,-0.314812,-0.918321,0.239085,0.104922,-0.198177,2
0.687804,-0.703744,1.408523,-1.816067,0.476046,-0.358527,-0.437934,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.140093,-0.13974,2
0.687804,-1.201769,3.536813,2.9215,-1.863913,1.19409,-0.701312,-1.508248,-0.970894,-0.539677,1.086873,3.605799,1.551677,19.280849,2
0.687804,-0.418426,-0.420268,-1.816067,1.646025,-0.358527,0.954656,1.374553,1.300011,-0.314812,-0.918321,0.239085,0.157425,-0.198177,2
0.687804,0.100954,-0.668483,0.552716,1.646025,1.711628,1.033511,1.374553,1.300011,0.134919,1.086873,0.239085,-1.073483,-0.198177,2
0.687804,-0.140797,-0.599762,0.552716,0.183551,1.711628,0.666044,1.374553,-0.970894,-0.539677,-0.918321,0.239085,0.443276,-0.159219,2
0.687804,-0.333002,1.844438,0.552716,0.476046,-0.358527,1.112367,1.374553,-0.970894,-0.539677,1.086873,0.239085,1.767523,-0.100782,2
0.687804,-0.390236,-0.822335,0.552716,0.183551,1.711628,0.639233,1.374553,1.300011,0.134919,1.086873,0.239085,0.746628,-0.168958,2
0.687804,-0.874593,0.562335,0.552716,-0.401439,-0.358527,-0.254989,1.374553,1.300011,-0.314812,-0.918321,0.239085,-0.606788,1.710768,2
0.687804,-0.418426,-0.104358,0.552716,1.646025,-0.358527,0.65185,1.374553,1.300011,-0.314812,1.086873,0.239085,-0.373441,-0.198177,2
-1.449964,0.791184,1.075176,0.552716,1.061036,1.711628,-0.149323,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.904306,-0.035137,2
0.687804,0.933843,0.032058,-1.816067,0.476046,-0.358527,0.297,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.770132,0.082711,2
-1.449964,-1.088154,-0.07051,-1.816067,0.183551,1.711628,0.244955,1.374553,-0.970894,-0.539677,-0.918321,0.239085,0.326602,-0.198177,2
0.687804,-0.831881,-0.924904,0.552716,-1.571418,1.711628,-0.491556,1.374553,-0.970894,-0.539677,1.086873,0.239085,-1.073483,-0.198177,2
0.687804,-0.610632,1.55417,0.552716,1.061036,1.711628,-0.201367,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.373441,-0.198177,2
0.687804,0.663048,0.228989,0.552716,1.646025,1.711628,2.452912,1.374553,1.300011,2.608438,1.086873,0.239085,1.254159,-0.198177,2
0.687804,0.897965,-0.762846,0.552716,0.476046,-0.358527,0.8758,1.374553,1.300011,0.809515,1.086873,0.239085,1.843361,1.749726,2
-1.449964,-0.767813,1.229029,0.552716,1.061036,-0.358527,-0.570412,1.374553,1.300011,0.58465,1.086873,0.239085,-1.073483,-0.089094,2
0.687804,1.375488,-0.463347,0.552716,-0.108944,0.159012,0.087244,1.374553,1.300011,2.158707,1.086873,0.239085,1.318329,0.290747,2
-1.449964,0.179545,-0.899262,0.552716,1.646025,-0.358527,-0.583029,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.676623,-0.189606,2
0.687804,0.165023,-0.617199,0.552716,1.93852,1.711628,0.718089,1.374553,1.300011,0.359785,1.086873,0.239085,0.40244,-0.031242,2
-1.449964,-0.952329,0.562335,0.552716,-0.986428,-0.358527,-0.228178,1.374553,1.300011,-0.314812,-0.918321,0.239085,-0.140093,-0.152596,2
-1.449964,-1.344428,-0.856183,0.552716,0.183551,1.711628,-0.228178,1.374553,1.300011,-0.089946,-0.918321,0.239085,-0.490114,-0.198177,2
0.687804,-0.319334,-0.771051,-1.816067,-1.571418,1.711628,0.244955,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.046754,-0.093574,1
-1.449964,2.065718,0.476178,0.552716,-0.986428,1.711628,1.427789,1.374553,1.300011,0.134919,1.086873,0.239085,-0.490114,-0.188437,1
0.687804,0.855253,-0.617199,0.552716,-0.986428,-0.358527,-0.635073,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.140093,-0.198177,1
-1.449964,-0.952329,1.177745,-1.816067,1.93852,1.711628,-0.701312,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.175095,-0.191944,1
0.687804,3.695617,2.921404,-1.816067,-1.863913,-1.911143,-0.688695,-1.508248,1.300011,-0.089946,-0.918321,0.239085,-1.073483,-0.129805,1
-1.449964,1.354132,-0.360778,0.552716,1.93852,-0.358527,3.675174,1.374553,1.300011,-0.089946,1.086873,0.239085,1.954201,0.133746,2
0.687804,-0.717412,-0.976188,0.552716,1.646025,-0.358527,-0.674501,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.198177,2
0.687804,2.713235,-0.865414,0.552716,0.183551,-0.358527,-0.51679,1.374553,1.300011,0.134919,1.086873,0.239085,-0.023419,-0.198177,1
-1.449964,-0.924139,1.126461,0.552716,1.061036,-0.358527,-0.477362,1.374553,1.300011,-0.089946,1.086873,0.239085,-0.787633,-0.198177,2
0.687804,-0.34069,-0.309494,-1.816067,1.061036,1.711628,0.902611,-1.508248,1.300011,-0.089946,1.086873,0.239085,1.079148,-0.197982,1
-1.449964,-0.667866,-0.830541,0.552716,0.476046,-0.358527,-0.622456,-1.508248,1.300011,-0.314812,1.086873,0.239085,0.326602,-0.197398,1
0.687804,-1.116345,-0.565915,0.552716,-1.278923,-0.358527,-0.228178,1.374553,1.300011,-0.089946,-0.918321,0.239085,-0.373441,-0.13974,2
-1.449964,-0.603798,-0.87362,0.552716,1.061036,1.711628,-0.228178,1.374553,-0.970894,-0.539677,-0.918321,0.239085,0.55995,-0.03767,2
0.687804,0.421296,-0.104358,0.552716,1.061036,-0.358527,0.402666,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,1.575012,-0.188437,1
0.687804,-0.511539,-0.907467,0.552716,-0.986428,1.711628,0.402666,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.909971,-0.198177,1
-1.449964,0.051408,-0.676689,0.552716,0.476046,-0.358527,-0.359079,1.374553,1.300011,3.058169,-0.918321,0.239085,-0.373441,0.206792,2
-1.449964,0.307682,-0.206926,0.552716,-1.863913,-1.911143,-0.701312,-1.508248,1.300011,0.809515,-0.918321,0.239085,-1.073483,-0.159219,1
-1.449964,-0.582441,1.827001,0.552716,1.061036,1.711628,-0.228178,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.55995,-0.197982,1
-1.449964,1.318253,1.690586,0.552716,-1.278923,0.159012,0.927845,1.374553,1.300011,1.484111,1.086873,0.239085,-1.073483,-0.198177,2
0.687804,-0.802837,-0.856183,-1.816067,-1.863913,-1.911143,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.490114,-0.198177,1
0.687804,-0.247577,1.99829,0.552716,-1.571418,-0.358527,-0.661884,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.142467,1
0.687804,-0.333002,-0.565915,0.552716,1.93852,1.711628,-0.38589,1.374553,1.300011,0.359785,-0.918321,0.239085,-0.256767,1.271321,2
-1.449964,1.560005,1.81059,0.552716,-0.986428,1.711628,1.979778,1.374553,-0.970894,-0.539677,1.086873,0.239085,-1.073483,-0.198177,2
-1.449964,0.357228,-0.788488,0.552716,-0.401439,-0.358527,-0.464745,1.374553,1.300011,0.359785,-0.918321,0.239085,-1.073483,0.110176,2
0.687804,0.214569,-0.959777,-1.816067,-0.108944,0.159012,-0.688695,1.374553,1.300011,-0.314812,1.086873,0.239085,0.55995,0.191404,2
-1.449964,0.613501,-0.668483,0.552716,-1.863913,-1.911143,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.630123,-0.198177,1
-1.449964,2.179332,3.023972,0.552716,0.183551,-0.358527,1.033511,1.374553,1.300011,1.034381,-0.918321,0.239085,-1.073483,0.386194,2
-1.449964,2.286113,1.075176,0.552716,1.061036,-0.358527,0.560378,1.374553,1.300011,2.608438,-0.918321,0.239085,-1.073483,0.113877,2
0.687804,-0.226221,-0.899262,0.552716,0.183551,-0.358527,-0.609839,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.209928,-0.170906,1
-1.449964,1.232829,-0.155642,0.552716,-0.693933,-0.876066,-0.701312,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.490114,-0.011178,2
-1.449964,-0.917305,-0.87362,-1.816067,0.768541,-1.393604,-0.38589,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.443276,-0.198177,1
0.687804,-0.497017,-0.87362,0.552716,0.183551,-0.358527,-0.240795,1.374553,1.300011,0.58465,1.086873,0.239085,0.746628,-0.198177,2
-1.449964,1.239663,-0.360778,0.552716,0.183551,-0.358527,0.047816,1.374553,1.300011,1.259246,1.086873,0.239085,1.236658,0.611956,2
-1.449964,-1.33674,-0.386421,0.552716,1.061036,-0.358527,-0.674501,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.373441,-0.198177,1
0.687804,0.278637,-0.155642,0.552716,-1.571418,0.159012,3.241468,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.000085,-0.198177,1
0.687804,1.788088,0.357199,0.552716,-0.986428,-0.358527,1.282695,1.374553,1.300011,2.833304,-0.918321,0.239085,-1.073483,1.983864,2
0.687804,0.506721,-0.804899,0.552716,0.768541,-0.358527,-0.688695,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.373441,-0.197203,1
0.687804,1.389156,-0.121795,0.552716,1.93852,0.159012,-0.674501,-1.508248,-0.970894,-0.539677,1.086873,0.239085,1.960035,-0.198177,1
-1.449964,-0.333002,-0.668483,0.552716,-0.108944,-0.358527,-0.070467,1.374553,-0.970894,-0.539677,-0.918321,-3.127628,1.073314,-0.198177,1
-1.449964,-1.080466,0.921324,-1.816067,0.183551,-0.358527,-0.38589,1.374553,1.300011,0.359785,1.086873,0.239085,-0.606788,-0.100782,2
0.687804,0.314516,-0.326931,0.552716,1.93852,1.711628,0.481522,1.374553,-0.970894,-0.539677,1.086873,0.239085,2.893425,-0.198177,1
-1.449964,2.157976,-0.104358,-1.816067,-1.863913,-1.911143,0.8758,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-1.073483,-0.197398,1
-1.449964,0.186379,-0.822335,0.552716,-0.986428,0.159012,-0.38589,1.374553,1.300011,0.134919,1.086873,0.239085,0.163259,-0.198177,1
-1.449964,-0.731934,-0.599762,0.552716,-0.693933,-0.876066,-0.701312,-1.508248,1.300011,-0.314812,-0.918321,0.239085,0.093254,-0.187853,1
0.687804,-1.223125,-0.360778,0.552716,-0.986428,-0.358527,-0.688695,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.140093,-0.190385,1
0.687804,0.257281,-0.976188,0.552716,0.183551,-0.358527,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,3.605799,-0.000085,-0.198177,1
0.687804,-1.237647,-0.924904,0.552716,1.061036,-0.358527,-0.595645,-1.508248,1.300011,0.359785,-0.918321,0.239085,-0.140093,-0.196618,1
-1.449964,-0.838715,-0.617199,-1.816067,-0.693933,-0.876066,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.140093,-0.198177,1
0.687804,0.136833,-0.762846,0.552716,1.35353,1.711628,1.348934,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.116758,5.895837,2
0.687804,0.798872,-0.87362,-1.816067,-0.108944,-0.358527,-0.543601,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.315104,-0.198177,1
-1.449964,-0.426115,-0.455141,-1.816067,-1.863913,-1.911143,-0.701312,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.023419,-0.186489,1
0.687804,0.179545,-0.532067,0.552716,0.183551,-0.358527,-0.228178,-1.508248,-0.970894,-0.539677,-0.918321,3.605799,-0.373441,-0.198177,1
0.687804,-0.169841,-0.00179,0.552716,-0.108944,-0.358527,-0.070467,-1.508248,1.300011,-0.314812,1.086873,0.239085,1.610014,-0.184931,1
0.687804,-0.966852,1.066971,0.552716,0.768541,-1.393604,-0.701312,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.198177,2
0.687804,1.147404,0.767472,0.552716,1.646025,1.711628,3.714601,1.374553,1.300011,-0.314812,1.086873,0.239085,-0.560119,0.191404,2
0.687804,2.122952,4.767632,-1.816067,0.183551,-0.358527,8.288226,1.374553,1.300011,8.454937,-0.918321,0.239085,-1.073483,-0.195255,2
-1.449964,-0.61832,-0.463347,-1.816067,-1.278923,0.159012,0.718089,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.093254,-0.109352,1
-1.449964,-1.329906,-0.94234,0.552716,-0.401439,-0.358527,-0.38589,-1.508248,1.300011,-0.089946,1.086873,0.239085,0.793297,-0.197982,1
0.687804,0.848419,-0.660278,0.552716,-1.278923,0.159012,0.402666,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.186594,-0.198177,2
0.687804,0.271803,2.100859,0.552716,1.35353,1.19409,0.994083,1.374553,1.300011,1.484111,1.086873,0.239085,-1.073483,-0.172075,2
0.687804,0.179545,-0.719767,0.552716,0.476046,-0.358527,-0.333845,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.373441,-0.198177,1
0.687804,-0.952329,-0.599762,0.552716,0.183551,-0.358527,0.008388,1.374553,1.300011,-0.314812,-0.918321,0.239085,-0.490114,-0.168958,2
0.687804,-0.731934,-0.822335,0.552716,-0.108944,-0.358527,-0.543601,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,0.793297,-0.198177,1
0.687804,-0.760124,1.177745,0.552716,1.061036,1.711628,-0.280223,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.490114,-0.198177,2
0.687804,0.406774,-0.540273,-1.816067,0.476046,-0.358527,-0.674501,1.374553,1.300011,-0.314812,-0.918321,0.239085,-0.781799,0.033039,2
0.687804,0.222257,-0.660278,0.552716,1.646025,-0.358527,-0.215561,1.374553,1.300011,-0.314812,1.086873,0.239085,1.960035,9.541336,2
0.687804,-0.710578,-0.771051,0.552716,0.183551,-0.358527,-0.437934,1.374553,-0.970894,-0.539677,-0.918321,-3.127628,0.676623,-0.198177,2
0.687804,-1.287193,-0.950546,0.552716,0.183551,-0.358527,-0.649267,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.303436,-0.198177,1
0.687804,-0.789169,1.280313,0.552716,0.476046,-0.358527,-0.070467,1.374553,1.300011,-0.314812,-0.918321,0.239085,-0.606788,-0.144025,2
0.687804,0.107788,-0.463347,0.552716,1.646025,1.711628,0.1661,1.374553,1.300011,0.809515,-0.918321,0.239085,-0.140093,0.205429,2
0.687804,1.083336,-0.87362,0.552716,-0.108944,-0.358527,2.689479,1.374553,-0.970894,-0.539677,-0.918321,-3.127628,1.259992,-0.198177,1
0.687804,2.891772,1.280313,0.552716,0.768541,2.229167,5.607136,1.374553,1.300011,1.034381,1.086873,0.239085,-0.945142,-0.198177,2
0.687804,-0.027182,-0.745409,0.552716,-1.863913,-1.911143,-0.701312,-1.508248,1.300011,-0.314812,-0.918321,0.239085,-0.513449,-0.194476,1
0.687804,0.065076,0.562335,0.552716,0.768541,0.159012,-0.201367,1.374553,-0.970894,-0.539677,1.086873,-3.127628,1.376666,-0.198177,1
0.687804,0.229091,-0.360778,0.552716,1.646025,1.711628,1.637545,1.374553,-0.970894,-0.539677,1.086873,0.239085,-1.073483,-0.198177,2
0.687804,-0.988208,1.289544,0.552716,0.183551,-0.358527,-0.070467,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.280102,-0.198177,1
0.687804,-0.874593,1.177745,0.552716,0.183551,-0.358527,0.244955,1.374553,-0.970894,-0.539677,1.086873,0.239085,-1.073483,-0.198177,2
0.687804,-0.930973,0.108984,0.552716,1.061036,-0.358527,-0.583029,1.374553,1.300011,-0.314812,-0.918321,0.239085,-0.140093,-0.198177,1
-1.449964,-0.603798,1.639302,0.552716,0.183551,0.159012,0.796944,1.374553,1.300011,-0.089946,-0.918321,0.239085,-0.647624,-0.11169,2
0.687804,-0.710578,-0.155642,0.552716,0.183551,0.159012,-0.622456,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.140093,-0.198177,2
0.687804,-0.36888,-0.847977,0.552716,-0.401439,-0.358527,-0.557795,1.374553,-0.970894,-0.539677,1.086873,0.239085,0.093254,-0.198177,1
0.687804,0.072764,-0.360778,0.552716,-1.571418,-0.358527,-0.649267,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.373441,-0.198177,1
-1.449964,0.748472,0.570541,-1.816067,1.061036,1.711628,1.822067,1.374553,1.300011,2.608438,-0.918321,0.239085,-1.073483,0.249841,2
-1.449964,0.442652,0.075136,0.552716,0.768541,-0.358527,0.8758,1.374553,-0.970894,-0.539677,1.086873,0.239085,-1.073483,0.580984,2
0.687804,0.000154,-0.155642,0.552716,1.93852,-0.358527,0.8758,1.374553,1.300011,0.134919,1.086873,0.239085,0.618287,0.24575,2
0.687804,-0.36888,-0.634636,0.552716,1.646025,1.711628,0.902611,1.374553,1.300011,1.484111,-0.918321,0.239085,1.254159,-0.037085,2
-1.449964,-1.088154,0.972608,0.552716,0.476046,-0.358527,-0.188751,1.374553,1.300011,0.809515,1.086873,0.239085,-0.840136,-0.081303,2
-1.449964,-0.36888,-0.916698,0.552716,-0.108944,1.711628,-0.661884,-1.508248,1.300011,-0.314812,1.086873,0.239085,0.51328,-0.177139,1
0.687804,-0.069895,-0.651046,0.552716,-1.571418,-0.358527,-0.51679,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,-1.073483,-0.198177,1
-1.449964,-0.917305,-0.360778,0.552716,-0.401439,-0.358527,-0.688695,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.490114,-0.198177,2
0.687804,1.638595,-0.856183,0.552716,-1.863913,-1.911143,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.227598,-0.198177,1
